# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant
TRPM3	TRPM3	NM_206945.5	protein_coding	0	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0
TRPM3	TRPM3	NM_206946.5	protein_coding	0	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0
TRPM3	TRPM3	NM_206947.4	protein_coding	0	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0
TRPM3	TRPM3	NM_206948.3	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
TRPM4	TRPM4	NM_001195227.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TRPM4	TRPM4	NM_001321281.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TRPM4	TRPM4	NM_001321282.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TRPM4	TRPM4	NM_001321283.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TRPM4	TRPM4	NM_001321285.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TRPM4	TRPM4	NM_017636.4	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TRPM5	TRPM5	NM_014555.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TRPM6	TRPM6	NM_001177310.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TRPM6	TRPM6	NM_001177311.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TRPM6	TRPM6	NM_017662.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TRPM7	TRPM7	NM_001301212.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TRPM7	TRPM7	NM_017672.6	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TRPM7	TRPM7	NR_149152.2		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TRPM7	TRPM7	NR_149153.2		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TRPM7	TRPM7	NR_149154.2		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TRPM8	TRPM8	NM_024080.5	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
TRPS1	TRPS1	NM_001282902.3	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
TRPS1	TRPS1	NM_001282903.3	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
TRPS1	TRPS1	NM_001330599.2	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
TRPS1	TRPS1	NM_014112.5	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
TRPT1	TRPT1	NM_001033678.4	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPT1	TRPT1	NM_001160389.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPT1	TRPT1	NM_001160390.2	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
TRPT1	TRPT1	NM_001160392.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPT1	TRPT1	NM_001330298.2	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPT1	TRPT1	NM_031472.4	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPV1	TRPV1	NM_018727.5	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
TRPV1	TRPV1	NM_080704.4	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
TRPV1	TRPV1	NM_080705.4	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
TRPV1	TRPV1	NM_080706.3	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
TRPV2	TRPV2	NM_016113.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TRPV3	TRPV3	NM_001258205.2	protein_coding	0	0	0	7	2	0	0	0	5	0	0	0	0	0	0	0	0
TRPV3	TRPV3	NM_145068.4	protein_coding	0	0	0	7	2	0	0	0	5	0	0	0	0	0	0	0	0
TRPV4	TRPV4	NM_001177428.1	protein_coding	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1
TRPV4	TRPV4	NM_001177431.1	protein_coding	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1
TRPV4	TRPV4	NM_001177433.1	protein_coding	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1
TRPV4	TRPV4	NM_021625.5	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	1
TRPV4	TRPV4	NM_147204.2	protein_coding	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1
TRRAP	TRRAP	NM_001244580.1	protein_coding	0	0	0	8	1	0	0	0	7	0	0	0	0	0	0	0	0
TRRAP	TRRAP	NM_003496.3	protein_coding	0	0	0	8	1	0	0	0	7	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304817.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304818.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304819.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304820.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304821.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304822.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304823.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304824.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304825.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_001304826.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NM_144627.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSACC	TSACC	NR_130913.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC1	TSC1	NM_000368.5	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSC1	TSC1	NM_001162426.2	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSC1	TSC1	NM_001162427.2	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSC1	TSC1	NM_001362177.2	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_000548.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001077183.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001114382.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001318827.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001318829.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001318831.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001318832.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001363528.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001370404.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_001370405.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC2	TSC2	NM_021055.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC22D1	TSC22D1	NM_001243798.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSC22D1	TSC22D1	NM_001243799.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TSC22D1	TSC22D1	NM_183422.4	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TSC22D2	TSC22D2	NM_001303264.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC22D2	TSC22D2	NM_014779.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSC22D2	TSC22D2	NR_130136.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NM_001145392.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NM_001145393.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NM_001145394.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NM_001321277.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NM_001321278.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NM_001321279.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NM_025265.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSEN2	TSEN2	NR_135607.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSG1	TSG1	NR_015362.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSHB	TSHB	NM_000549.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSHR	TSHR	NM_000369.3	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
TSHR	TSHR	NM_001018036.3	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TSHR	TSHR	NM_001142626.3	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TSHZ1	TSHZ1	NM_001308210.1	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0
TSHZ1	TSHZ1	NM_005786.6	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0
TSHZ2	TSHZ2	NM_001193421.1	protein_coding	0	1	0	8	0	0	0	0	8	0	0	0	0	0	0	0	1
TSHZ2	TSHZ2	NM_173485.6	protein_coding	0	1	0	16	0	0	0	0	16	0	0	0	0	0	0	0	1
TSHZ3	TSHZ3	NM_020856.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TSHZ3	TSHZ3	NR_138035.2		0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TSHZ3	TSHZ3	NR_138036.2		0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TSKU	TSKU	NM_001258210.1	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
TSKU	TSKU	NM_001318477.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TSKU	TSKU	NM_001318478.1	protein_coding	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
TSKU	TSKU	NM_001318479.1	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
TSKU	TSKU	NM_015516.4	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
TSL	TSL	NR_122122.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSL	TSL	NR_122123.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_001291931.2	protein_coding	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_001363740.2	protein_coding	0	0	1	22	0	0	0	0	22	1	0	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_001366901.1	protein_coding	0	0	1	22	0	0	0	0	22	1	0	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_001366902.1	protein_coding	0	0	1	10	0	0	0	0	10	1	0	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_001366903.1	protein_coding	0	0	1	10	0	0	0	0	10	1	0	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_001366904.1	protein_coding	0	0	1	14	0	0	0	0	14	1	0	0	0	0	0	0	0
TSNARE1	TSNARE1	NM_145003.5	protein_coding	0	0	1	22	0	0	0	0	22	1	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028393.1		0	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028394.1		0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028395.1		0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028396.1		0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028397.1		0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028398.1		0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028399.1		0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
TSNAX-DISC1	TSNAX-DISC1	NR_028400.1		0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
TSPAN10	TSPAN10	NM_001290212.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSPAN11	TSPAN11	NM_001080509.2	protein_coding	0	0	1	9	1	0	0	0	8	1	0	0	0	0	0	0	0
TSPAN11	TSPAN11	NM_001370301.1	protein_coding	0	0	1	9	1	0	0	0	8	1	0	0	0	0	0	0	0
TSPAN11	TSPAN11	NM_001370302.1	protein_coding	0	0	1	9	1	0	0	0	8	1	0	0	0	0	0	0	0
TSPAN12	TSPAN12	NM_012338.4	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1
TSPAN13	TSPAN13	NM_014399.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001128309.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001351266.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001351267.3	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001351268.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001351269.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001351270.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001351271.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_001351272.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN14	TSPAN14	NM_030927.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN15	TSPAN15	NM_001351263.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN15	TSPAN15	NM_012339.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN15	TSPAN15	NR_147091.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN16	TSPAN16	NM_012466.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSPAN17	TSPAN17	NM_001006616.3	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN17	TSPAN17	NM_001366491.2	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN17	TSPAN17	NM_001366492.2	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN17	TSPAN17	NM_012171.3	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN17	TSPAN17	NM_130465.5	protein_coding	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN18	TSPAN18	NM_130783.5	protein_coding	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0
TSPAN2	TSPAN2	NM_001308315.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TSPAN2	TSPAN2	NM_001308316.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TSPAN2	TSPAN2	NM_005725.6	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TSPAN32	TSPAN32	NM_139022.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
TSPAN33	TSPAN33	NM_178562.5	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TSPAN4	TSPAN4	NM_001025234.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN4	TSPAN4	NM_001025235.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN4	TSPAN4	NM_001025236.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN4	TSPAN4	NM_001025237.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN4	TSPAN4	NM_001025238.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN4	TSPAN4	NM_001025239.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN4	TSPAN4	NM_003271.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPAN5	TSPAN5	NM_005723.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TSPAN8	TSPAN8	NM_001369760.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSPAN8	TSPAN8	NM_004616.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSPAN9	TSPAN9	NM_001168320.1	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0
TSPAN9	TSPAN9	NM_006675.5	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0
TSPEAR	TSPEAR	NM_001272037.2	protein_coding	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0
TSPEAR	TSPEAR	NM_144991.3	protein_coding	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0
TSPEAR-AS1	TSPEAR-AS1	NR_103707.1		1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0
TSPO2	TSPO2	NM_001010873.3	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TSPOAP1	TSPOAP1	NM_001261835.2	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0
TSPOAP1	TSPOAP1	NM_004758.4	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0
TSPOAP1	TSPOAP1	NM_024418.3	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0
TSPOAP1-AS1	TSPOAP1-AS1	NR_038410.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TSSC2	TSSC2	NR_024248.1		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TSTD2	TSTD2	NM_139246.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TTBK2	TTBK2	NM_173500.4	protein_coding	0	0	0	4	0	0	1	0	3	0	0	0	0	0	0	0	0
TTC1	TTC1	NM_001282500.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC1	TTC1	NM_003314.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC12	TTC12	NM_001318533.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC12	TTC12	NM_001352037.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC12	TTC12	NM_001352038.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC12	TTC12	NM_017868.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC12	TTC12	NR_147891.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC13	TTC13	NM_001122835.3	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TTC13	TTC13	NM_024525.5	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TTC16	TTC16	NM_001317037.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC16	TTC16	NM_144965.3	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC17	TTC17	NM_001307943.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
TTC17	TTC17	NM_018259.6	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TTC19	TTC19	NM_001271420.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC19	TTC19	NM_017775.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC21A	TTC21A	NM_001105513.2	protein_coding	0	1	0	5	0	0	2	0	4	0	0	0	0	1	0	0	0
TTC21A	TTC21A	NM_001366899.1	protein_coding	0	1	0	5	0	0	2	0	4	0	0	0	0	1	0	0	0
TTC21A	TTC21A	NM_001366900.1	protein_coding	0	1	0	5	0	0	2	0	4	0	0	0	0	1	0	0	0
TTC21A	TTC21A	NM_145755.2	protein_coding	0	1	0	5	0	0	2	0	4	0	0	0	0	1	0	0	0
TTC21A	TTC21A	NR_159494.1		0	1	0	5	0	0	0	0	4	0	2	0	0	1	0	0	0
TTC21A	TTC21A	NR_159495.1		0	1	0	5	0	0	0	0	4	0	2	0	0	1	0	0	0
TTC21A	TTC21A	NR_159496.1		0	1	0	5	0	0	0	0	4	0	2	0	0	1	0	0	0
TTC23	TTC23	NM_001288615.3	protein_coding	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0
TTC23	TTC23	NM_001288616.3	protein_coding	0	0	0	5	1	0	0	0	4	0	0	0	0	0	0	0	0
TTC23	TTC23	NM_001353869.2	protein_coding	0	0	0	5	1	0	0	0	4	0	0	0	0	0	0	0	0
TTC23	TTC23	NR_109947.3		0	0	0	4	0	0	0	0	3	0	1	0	0	0	0	0	0
TTC23L	TTC23L	NM_001317949.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TTC23L	TTC23L	NM_144725.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
TTC25	TTC25	NM_001350319.2	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	1
TTC25	TTC25	NM_031421.5	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	1
TTC25	TTC25	NR_110662.3		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
TTC25	TTC25	NR_146621.2		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
TTC25	TTC25	NR_146622.2		0	0	0	5	0	0	0	0	4	0	1	0	0	0	0	0	0
TTC27	TTC27	NM_001193509.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC27	TTC27	NM_017735.5	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC28	TTC28	NM_001145418.1	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0
TTC28-AS1	TTC28-AS1	NR_026963.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC29	TTC29	NM_001300761.3	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TTC29	TTC29	NM_001317806.2	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TTC29	TTC29	NM_031956.3	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TTC29	TTC29	NR_133922.2		0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001001894.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001320703.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001320704.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001330681.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001330682.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001330683.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001353936.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001353937.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_001353938.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3	TTC3	NM_003316.4	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
TTC3-AS1	TTC3-AS1	NR_046651.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC31	TTC31	NM_022492.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC31	TTC31	NR_027749.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC33	TTC33	NM_012382.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC34	TTC34	NM_001242672.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
